"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
ENSG00000260735,558.244976168681,0.598106490677289,0.264251178886341,2.26340140921204,0.0236109559665131,0.138109309157969
ENSG00000260751,41.9846871907793,-0.200168558590337,0.308686211466677,-0.648453190180624,0.516691877303732,0.748285543629968
ENSG00000260757,44.3852837471445,0.167453974260969,0.419305449523802,0.399360357589304,0.689627699422995,0.854010371871071
ENSG00000260772,125.266798082933,0.269449782702106,1.14061001199016,0.236233050621714,0.813251834484523,0.919237710314399
ENSG00000260774,101.479888179131,0.562000819533773,0.259687320781803,2.16414424024183,0.0304532811074032,0.159168245254938
ENSG00000260778,24.3496235049601,-1.00419852986029,0.684065181854199,-1.4679866137001,0.142107859103522,0.381955894660501
LINC02280,37.1178844823151,0.0916242402073048,0.372370931719613,0.246056371221521,0.805638595629478,0.914870139608692
ENSG00000260793,42.2074599190321,-1.01802407894223,0.333231444813325,-3.0550060469609,0.00225055984462528,0.0369948964831612
LINC01963,406.819693744084,-0.128520389803654,0.133536998902856,-0.962432815321455,0.335832236414327,0.600910718303363
ENSG00000260806,28.518153352628,-0.086429045360676,0.348029292756504,-0.248338421964801,0.8038725734616,0.914474348945332
CEROX1,26.6055969482446,0.252706610619946,0.506451622126673,0.498974827168664,0.617797117979497,0.814874149402727
ENSG00000260834,398.159141542539,0.407673735990831,0.189247354796844,2.15418459311343,0.0312256986132931,0.161451279768731
FBXL19-AS1,412.004532364508,-0.167778384480565,0.124108241087956,-1.35187142295942,0.17641645079689,0.428118235724855
ENSG00000260853,291.120539523533,-0.0368810589106123,0.155195608193892,-0.237642413595463,0.812158451401537,0.91863695322843
ENSG00000260855,113.635812252844,0.208178683709265,0.373482689984175,0.557398480015462,0.577255203764655,0.78922439591473
ENSG00000260879,70.417011008012,-0.0149244687974568,0.205657814957797,-0.0725694221759549,0.942148760110346,0.982283660419874
ENSG00000260899,29.3780131353398,-0.146770116748807,0.524361700539528,-0.279902434899025,0.779552359083981,0.900954440736888
LINC00565,96.8837086845763,0.455294157869691,0.284495112587957,1.60035845160232,0.10951908669773,0.331395067262851
ENSG00000260912,29.9495513069592,-0.963362156940643,0.448802298248998,-2.14651787813743,0.031831683964017,0.163471435749719
ENSG00000260914,611.117735783744,0.375665587370381,0.18317845594096,2.05081752349448,0.0402847203901563,0.186514608134016
CCPG1,1605.81056012718,-0.0875173180960442,0.156483275793071,-0.55927585649328,0.575973470004853,0.788689010478782
ENSG00000260917,155.457531322763,-0.181434889107857,0.177103158454435,-1.02445879955628,0.30561862144489,0.572375943860312
ENSG00000260920,95.9802382249393,0.293743765158288,0.214369336215859,1.37026950935979,0.170602787296934,0.421562829339936
LINC02193,77.1219121045559,-0.345551879033877,0.473415787608751,-0.729912030985021,0.465443957812716,0.710906508434239
LINC01311,117.492782089131,-0.428985654705372,0.313242515546724,-1.36950009470021,0.17084300522068,0.421562829339936
CAPN10-DT,183.210560292169,-0.212543692792504,0.197628969763269,-1.07546830329127,0.282165115837687,0.551149041676267
ENSG00000260947,27.505857595266,-0.018127142188914,1.23258770440227,-0.0147065739210051,0.988266274695819,1
ENSG00000260948,40.3647382798026,0.0817568707668958,0.441257973254802,0.185281344977954,0.853008369251156,0.940443308981532
